"dekad","year","1","2","3","4","5","6","7","8","9","10"
13,"1997",20.45177,6.827106,24.37148,15.52412,13.59549,22.16609,19.16018,22.56994,22.46635,11.46008
14,"1997",20.79169,7.916055,11.5977,22.4858,14.64299,13.04821,13.25809,23.10163,16.66319,9.389403
15,"1997",22.81481,15.61302,24.38099,21.1143,21.9996,21.06374,17.63403,27.85097,21.54088,14.14103
16,"1997",17.83734,13.681,14.52672,15.21702,12.80489,12.47459,9.682796,14.93427,20.37296,9.530061
17,"1997",12.73917,8.139349,9.965229,10.72737,11.46217,10.22658,6.962479,14.89478,13.66793,8.018411
18,"1997",11.81294,7.455091,8.9908,8.583327,12.01838,8.048481,5.415217,10.78974,12.29238,6.641182
19,"1997",9.487448,4.373901,6.52025,7.493341,8.805721,5.736416,4.019751,9.087289,9.961709,7.516551
20,"1997",8.744468,2.132651,4.67393,8.828098,8.787034,6.004856,3.333432,7.02038,12.47241,6.074287
21,"1997",8.494493,4.310342,2.253021,8.142541,7.997459,4.2309,3.412532,7.625549,11.44957,7.204093
22,"1997",7.84502,3.397294,4.554942,9.002652,8.886627,5.463505,4.736508,7.296047,10.1125,8.763303
23,"1997",9.782139,3.991412,5.493663,6.453875,13.1195,4.608929,8.062199,6.463103,12.03706,9.847402
24,"1997",7.132952,2.725823,4.810382,8.645811,7.39514,4.675028,7.605415,6.512496,9.414116,12.17115
25,"1997",8.870926,3.415215,4.849067,11.12415,12.15958,4.536423,9.513658,8.359963,14.22656,15.52913
26,"1997",21.35938,21.15478,14.04461,28.0236,21.71624,21.85565,10.8373,17.71691,30.24863,16.96179
27,"1997",20.93063,14.06885,27.61126,55.82122,21.50884,9.695321,19.12207,22.86932,15.82426,16.79125
28,"1997",28.57747,35.45903,23.29337,32.71205,22.38291,14.84524,21.83064,17.3182,24.40326,22.75964
29,"1997",18.33579,23.18461,12.38329,16.90433,23.35245,3.321677,25.17766,7.461632,18.93384,21.0793
30,"1997",29.24474,18.80477,31.65877,26.40278,23.35528,24.38583,27.30794,31.58421,23.29466,21.55161
31,"1997",25.05138,40.38326,10.60886,33.7364,22.92,13.06475,31.01701,35.78652,28.46826,20.49511
32,"1997",47.88364,64.04015,31.76773,51.44558,55.21655,36.51417,48.66229,55.31018,41.43908,30.84536
33,"1997",68.97298,64.96468,63.92542,66.55837,55.03252,51.14713,57.6236,77.22031,46.98864,39.22194
34,"1997",65.98123,90.77036,63.63882,77.96986,53.5514,66.59803,54.20406,85.87624,47.58496,29.79633
35,"1997",60.07533,77.46545,79.71399,83.01107,43.41724,87.68577,53.01166,91.92342,35.79834,28.47256
36,"1997",78.41753,81.89332,80.6051,74.55354,60.40379,82.52147,71.55727,86.91983,58.53867,53.09731
1,"1998",78.93262,79.06082,72.9903,86.04121,75.66027,71.49104,72.7538,85.7985,79.94002,65.30511
2,"1998",78.97498,84.64842,80.68712,80.7547,66.24329,81.73116,77.06,87.72082,68.81406,61.55262
3,"1998",81.49049,87.66438,81.43006,85.52636,76.12149,82.0406,82.14417,91.10773,74.25595,69.43985
4,"1998",73.58198,76.28444,71.15601,75.37588,73.92673,78.87405,70.02296,83.57066,72.89891,54.24775
5,"1998",57.57817,68.57913,57.67411,83.13184,44.95807,80.41474,71.94853,87.717,62.74331,62.32773
6,"1998",73.12267,77.66399,75.25147,81.841,54.04765,84.90839,77.18918,90.59988,65.59072,68.30785
7,"1998",69.84122,82.72305,75.23262,81.60731,58.5908,79.96342,76.35091,84.77449,52.37706,62.29727
8,"1998",73.64076,83.15154,84.33552,78.19364,61.46472,81.14446,77.81829,86.21953,60.60687,61.97768
9,"1998",62.70876,71.79467,69.86071,72.46596,47.38058,61.88665,71.14752,74.16042,46.96482,46.29463
10,"1998",48.34821,55.61049,60.6154,73.83568,27.45707,62.95315,58.20605,84.53298,38.99735,32.98011
11,"1998",36.06023,48.51793,39.7794,68.52287,19.38465,59.42868,47.6109,77.52308,24.22703,23.44751
12,"1998",25.46717,31.94337,34.88983,52.01565,9.339802,37.85815,35.28638,58.97316,13.75568,18.38872
13,"1998",19.7169,32.51435,23.27326,41.9971,11.78937,32.30392,24.44697,48.22309,11.12767,11.92202
14,"1998",15.10475,17.97775,19.55083,34.29544,8.30446,26.0333,20.79228,39.18515,9.337055,14.93311
15,"1998",10.02612,13.46398,8.817771,19.06005,5.912819,14.18265,16.44085,24.07797,10.32552,10.16367
16,"1998",9.480045,9.789732,6.91863,18.8843,4.516114,11.59092,14.36159,21.11006,6.443227,9.150324
