"dekad","year","1","2","3","4","5","6","7","8","9","10","11"
7,"2010",78.73514,68.86732,93.24909,74.567,68.38537,45.04401,91.57068,52.78683,116.3956,61.44011,81.65628
8,"2010",43.23301,25.35909,64.21764,65.40726,70.36952,42.17303,53.89539,49.29404,74.39388,57.77827,63.11815
9,"2010",77.36169,13.90436,68.47517,75.755,44.59914,20.03409,77.4204,56.14379,57.71185,31.74507,70.00339
10,"2010",53.46302,57.12574,41.85609,7.547543,11.27643,19.43888,44.05001,10.1073,43.74231,35.40409,37.69159
11,"2010",39.17135,17.09787,34.3023,0,9.457402,9.925331,24.89977,9.857448,20.67562,11.41175,21.68418
12,"2010",15.45068,10.72751,4.457999,0.1001648,11.86635,0,17.54342,22.35742,0.1070687,1.859421,6.845742
13,"2010",8.964026,8.32647,3.936492,11.81123,0.04594889,2.011285,3.522062,0.02781676,1.721611,0.5803565,7.344257
14,"2010",0,0.01140814,0,0,0,0.00086329214,0,0,0,2.7721628e-05,0
15,"2010",0.00068441348,0.2130152,0.09032118,0,0,5.499976e-05,0,0,0,1.4906794e-08,0
16,"2010",0,0,0,0,0.001198339,0,0,0.02206894,0,0.00033015423,0
17,"2010",0,0,0,0,0,0,0,0,0,0,0
18,"2010",0,0,0,0,0,0,0,0,0,0,0
19,"2010",0,0,0,0,0,0,0,0,0,0,0
20,"2010",0,0,0,0,0,0,0,0,0,0,0
21,"2010",0,0,0,0,0.006358825,0.01237035,0,0.179874,0,0.02736965,0
22,"2010",0,0,0,0,0,0,0,0,0,0,0
23,"2010",0,0,0,0,0.01604728,0.001572568,0.006386503,0.0200918,0.001617873,0.04181148,0.00027365345
24,"2010",0,0,0,0,0,0,0,0,0,0,0
25,"2010",0,0,0,0,0,0,0,0,0,0,0
26,"2010",0.00025984901,0,0.001269639,0,0,0,0,0,0,0,0
27,"2010",0.05412951,0,1.732691,0,0,0,1.421605,0,0,0,0.6764451
28,"2010",0,0,0.429469,0,0,0,0.9140528,0,0,0,1.200857
29,"2010",3.056193,1.107762,7.018283,0,0,0,11.23472,0.5433284,0.003433922,0.05491874,12.81345
30,"2010",11.06279,4.032103,20.63039,0,0.06713185,0.3727767,16.33399,0.8394492,0.7995834,1.43047,6.698306
31,"2010",31.01505,20.69497,49.60555,0,5.6174,26.53945,27.19117,4.926942,30.70976,25.39334,17.05554
32,"2010",28.46363,23.0114,52.04175,0,14.42861,9.763417,47.30762,12.14459,42.28562,23.06639,46.66673
33,"2010",62.93898,57.8825,65.81719,30.43099,38.9553,39.30464,53.15639,44.80277,84.08384,74.31438,49.23674
34,"2010",91.08849,105.619,109.1388,84.14326,90.46376,100.5627,84.25668,112.0391,109.2533,122.9295,84.41446
35,"2010",58.45881,36.14303,73.71691,46.43865,52.31114,45.58836,71.568,70.98521,71.56856,48.73273,65.29848
36,"2010",61.99981,46.25608,96.94197,66.42522,84.35351,51.74365,105.0214,88.03046,97.67721,73.71437,90.49237
1,"2011",53.64556,46.34624,53.94209,18.97349,47.5901,56.49707,49.24858,76.24123,58.72961,41.98048,48.69293
2,"2011",104.0631,82.45468,119.8839,51.87047,79.71342,87.33865,87.57703,125.5109,139.4562,97.54639,92.38783
3,"2011",88.83563,82.4728,92.75651,28.19587,67.21675,85.98257,74.11223,83.91212,83.33304,94.3459,55.92266
4,"2011",32.35126,13.8194,44.60483,38.13989,50.48045,6.045401,79.79401,25.44166,42.25306,17.06052,66.28094
5,"2011",26.37278,11.30296,58.01525,54.55231,52.66144,7.773336,108.826,32.49528,53.55845,16.00829,66.99474
6,"2011",67.38976,70.66699,58.97898,71.50723,66.20445,25.74965,37.99096,57.28726,44.49264,46.46985,53.32042
7,"2011",83.51297,29.21323,84.72044,87.10509,76.81185,30.10703,108.6719,43.80657,69.12029,51.84287,109.604
8,"2011",50.42493,33.08411,76.75584,94.953,75.31104,44.52097,69.05185,70.22578,63.44204,57.47359,66.13389
9,"2011",53.62528,17.25294,78.63005,140.4758,77.49559,25.87189,108.6146,54.11493,69.00958,42.84581,85.59182
10,"2011",37.76278,16.42647,36.21959,116.6575,39.18443,24.77871,57.91911,35.39113,30.9312,21.94364,57.11506
11,"2011",3.510225,0,4.032041,18.24972,3.666246,0,11.49603,0.1920441,0,0.01065829,12.8922
12,"2011",22.14452,7.684892,9.431129,2.640537,3.526246,0.3740206,12.02927,3.592372,0.01874609,1.009229,12.01019
13,"2011",0.1839647,1.734679,0,0,0,0,0,0,0,0.02623394,0
14,"2011",0.01459651,0.9840606,0.1881406,0,0.02190583,0.01595758,0.7716104,0.1795062,0.06312753,0.01924485,0.09635974
15,"2011",0,0.002414237,0.008162444,0,0,0,0,0.1478773,0,0,0
16,"2011",0.001853011,0.3155117,0.01212496,0,0,0.03642784,0,0,0.001966842,0.1416607,0
17,"2011",0,0,0,0,0,0,0,0,0.004599817,0.003293257,0.001859909
18,"2011",0,0,0,0,0,0,0,0,0,0,0.00010891277
19,"2011",0,0,0,0.01475131,0.1051334,0,0,0.1708615,0,1.3650053e-05,0.00016077445
20,"2011",0,0.2395502,0,0,0,0.01934976,0,0,0,0.0007662336,0
21,"2011",0,0,0,0,0,0,0,0,0,0,0
22,"2011",0,0,0,0,0,0,0,0,0,0,0
23,"2011",0,0,0,0,0,0,0,0,0,0,0
24,"2011",0,0,0,0,0,0,0,0,0,0,0
25,"2011",0,0,0,0,0,0,0,0,0,0,0
26,"2011",0,0,0.7020048,0,0,0,1.679069,0,0,0,0.6433021
27,"2011",0.05357506,0,2.01024,0,0.006955842,0,0.01163901,0,0.2988787,0,0.1555347
28,"2011",20.01681,5.356423,8.935922,0,2.747178,8.270806,20.25618,10.3861,11.11829,10.06566,30.50556
29,"2011",10.24317,7.490499,9.713582,3.550338,4.045758,2.261132,14.50769,13.62044,2.60487,2.611317,14.52358
30,"2011",7.316757,1.34772,20.90459,0,4.244734,0.01695851,28.74594,0.6115258,7.617891,2.870765,11.16714
31,"2011",22.83073,10.53263,48.18777,43.3353,25.65413,10.45511,44.59826,26.5271,46.71105,19.14405,52.0518
32,"2011",42.80864,22.0144,50.70377,33.62663,23.15026,16.50671,55.77024,12.62705,30.56934,25.99337,42.2995
33,"2011",71.35774,40.83944,86.50978,46.73968,44.59563,54.47536,69.05473,33.29966,86.14996,59.77808,49.99954
34,"2011",80.68082,41.79163,69.47753,64.69397,30.63141,20.01332,45.89984,30.93812,70.57778,39.0427,53.81176
35,"2011",90.36971,70.94768,80.46422,65.65649,70.67172,52.95532,93.1822,71.76161,100.5795,79.84911,66.26936
36,"2011",62.93595,55.29461,81.25391,38.15425,42.24894,50.34356,63.86628,56.82535,68.76529,59.59206,71.58679
1,"2012",28.70034,18.58538,46.79316,46.32899,75.7066,28.32086,90.32905,79.4548,57.67665,38.24096,80.78068
2,"2012",73.11645,74.68678,86.42801,84.64645,100.1299,109.5384,97.29395,121.218,123.0655,102.1945,70.42441
3,"2012",57.25819,62.34291,78.03376,47.09207,64.64697,88.43365,92.7434,73.54085,104.9599,96.69722,86.60415
4,"2012",47.34636,33.77655,69.9174,55.87515,58.47659,40.01958,54.61473,53.77259,97.53238,60.72408,52.011
5,"2012",72.03064,65.54208,72.31273,42.79017,68.43919,83.53261,84.15425,83.68273,112.2605,100.1888,87.87427
6,"2012",44.16437,22.12978,62.43845,75.31641,62.77756,13.79289,79.47478,49.21496,59.80777,26.5066,88.39516
7,"2012",50.82983,25.76278,65.81403,87.70284,72.09789,36.65134,78.95049,56.53775,75.53585,54.48392,70.90314
8,"2012",25.27821,17.56969,58.5822,38.1442,65.99923,33.22168,106.5331,51.21482,110.1729,39.73399,70.21104
9,"2012",59.34178,32.85066,81.19654,71.91744,84.67563,47.05434,122.2609,63.80217,79.03329,56.99715,103.9015
10,"2012",0.2517169,6.020307,4.751181,64.01676,24.1429,27.39846,24.30376,34.31343,6.941818,12.62941,24.32101
11,"2012",0.8721035,1.911279,4.088549,0,1.589273,0.1183545,13.15803,2.954885,0.9843293,0.3674958,8.840487
12,"2012",0.004432688,0,0,0.01168829,0.2919879,0,1.316031,0.05470986,0,0.0198593,0.6499571
13,"2012",0,0,0,0,0.08108085,0,3.297969,0,0,0,4.646574
14,"2012",0,0,0.003970004,0,0,0,0.01346708,0,0,0,0
15,"2012",0,0,0,0,0,0,0,0,0,0,0
16,"2012",0,0,0,0,0,0,0,0,0,0,0
17,"2012",0,0,0,0,0,0.004636104,0,0.00910079,0,0.001199678,0
18,"2012",0,0,0,0,0,0,0,0,0,0,0
19,"2012",0,0,0,0,0,0,0,0,0,0,0
20,"2012",0,0,0,0,0,0,0,0,0,0,0
21,"2012",0,0,0,0,0,0,0,0,0,0,0
22,"2012",0,0,0.06501541,0,0.8986925,0.01750766,0.1147678,0.1512906,0.2802719,0.1419885,0.1577787
23,"2012",0,0,0,0,0,0,0,0,0,0,0
24,"2012",0.00232357,0,0.1671091,0,0,0,0,0,0.04609119,0.01521858,0
25,"2012",0,0,0.1288143,0,0,0,4.656196,0,0.001282063,0,0.1160183
26,"2012",0.07068944,0,0.1067181,0,0,0,0,0,0,0,0.001400002
27,"2012",2.315146,1.585909,15.1813,0.02811855,0.5842262,0.01240764,21.44671,1.19621,0.3920898,1.006572,11.18233
28,"2012",2.272935,0.05080349,2.633037,0,0,0,9.394616,0.004755608,0,0,5.765351
29,"2012",21.67004,10.66684,23.24247,0,6.370626,2.677559,20.55379,1.557221,6.484166,6.929443,28.03652
30,"2012",9.2217,3.67382,23.32128,41.43371,10.73335,0.1566317,24.03054,0.8634046,8.807183,2.757876,15.66687
31,"2012",23.93459,11.3386,33.02357,48.28328,29.76168,6.712605,32.83657,18.53095,17.56684,10.53638,32.90496
32,"2012",27.22224,17.08417,42.41409,5.482474,10.01525,4.05494,43.58342,11.92749,27.94745,15.73394,38.22394
33,"2012",73.17499,57.17146,81.18077,26.49602,27.00186,34.96087,48.42987,22.48641,77.14513,49.85552,40.83313
34,"2012",63.97867,68.03966,85.25494,15.9419,28.10475,60.51597,98.61089,52.14707,83.95688,79.48605,55.04406
35,"2012",75.02068,70.35473,102.3735,93.75909,104.2215,74.4286,126.5564,102.2479,117.0815,98.66502,114.0042
36,"2012",103.033,83.00319,109.2614,58.05812,67.16407,94.45567,76.29496,100.785,111.4612,110.7082,77.167
1,"2013",98.868,104.5972,80.02367,91.95603,86.97559,89.62818,67.06863,74.58537,114.9039,96.70979,56.3275
2,"2013",80.35487,88.3273,83.64036,50.51315,72.77702,101.4736,96.19395,97.47469,91.47163,100.257,75.95968
3,"2013",30.21098,25.57269,69.79172,135.3846,89.1486,49.33597,87.09734,55.96519,92.08928,55.67243,85.09461
4,"2013",91.66877,94.50273,102.393,46.9922,69.29215,83.5853,69.10856,84.91692,107.761,104.9778,84.02152
5,"2013",88.17326,49.49037,81.41668,89.53033,77.2009,62.26656,76.8004,68.86909,85.18491,69.23806,95.11213
6,"2013",7.899059,6.224361,31.66543,60.98423,49.25754,16.60398,45.9638,42.20017,29.92904,20.05276,55.04265
7,"2013",60.57345,37.74573,94.43062,44.59073,75.84391,26.59776,82.74892,64.74712,68.88242,40.75673,75.2403
8,"2013",13.22022,6.788218,45.68327,50.16124,49.09303,18.94285,83.8848,42.7276,53.11628,23.90562,68.36669
9,"2013",4.02861,0.04421384,29.5727,53.01847,40.25712,4.588821,74.0778,10.69753,13.78268,6.938943,91.67052
10,"2013",0.1893882,0.4899578,0.7925385,29.08499,8.235968,0.05212836,14.04695,1.214087,0.0847642,0.009342841,21.90161
11,"2013",0.6902655,0.7588219,10.23923,0,6.500732,1.997348,30.65598,5.315641,18.59598,5.111979,30.61142
12,"2013",1.905174,2.043216,5.54956,0,0.06789277,2.702066,5.710836,0.9977649,0.0712807,2.03336,3.822964
13,"2013",0,0,0.2778909,0.5237386,0.2788123,0,0.03751711,0.1465157,0,0,0.07366329
14,"2013",0,0,0.008168691,0.3902476,0.7377847,0,0.08205598,1.187065,0.4710895,0.03389123,0.1246095
15,"2013",0,0,0.00031976885,0.04984677,0.0668218,0,0.03435889,8.5233303e-05,0.101447,0.02302882,0.1897687
16,"2013",0,0,0,0,0,0,0,0,0,0,0
17,"2013",0,0,0,0,0,0,0,0,0,0,0
18,"2013",0.006356952,0.03628517,0,0,0,0,0,0,0,0,0
19,"2013",0,0,0,0,0,0,0,0,0,0,0
20,"2013",0,0,0,0,0,0,0,0,0,0,0
21,"2013",0,0,0,0,0,0,0,0,0,0,0
22,"2013",0,0,0,0,0,0,0,0,0,0,0
23,"2013",0.003491651,0.01776618,0,0,0,0,0,0,0,0,0
24,"2013",0.001166214,0,0.0895046,0,0,0,0.03527726,0,0.02594016,0.01352057,0.04857742
25,"2013",0,0,0.00035677358,0,0,0,0.1530066,0,0,0,0
26,"2013",0.1630575,0,9.515421,0,0,0,3.127414,0,0,0,0.685282
27,"2013",2.099784,0.0955007,7.760787,0,0,0.04339303,6.444759,7.3865849e-05,0.4918953,0.14156,8.466221
28,"2013",0,0.04834449,0.009932087,0.3132147,0.1146422,0.2491382,0.5657615,0.02182921,0.08970576,0.08955865,0.1781648
29,"2013",7.936318,0.7935042,3.504682,0,0.319831,0.06597675,8.146657,0.6357319,0.4237326,0.177586,2.359653
30,"2013",15.69664,10.44562,29.831,0,1.213192,14.20348,22.05412,2.097658,21.1408,9.895486,14.28189
31,"2013",34.76049,16.26902,44.15555,0.2398864,1.651191,6.909154,27.96188,7.861241,24.97358,15.05582,16.16322
32,"2013",26.87839,13.05512,47.70755,2.157009,7.855233,5.339142,35.76764,27.39574,22.73864,12.49867,26.0906
33,"2013",49.77668,26.08507,48.44406,25.11923,28.70635,14.21536,64.93631,35.05185,60.71662,33.50389,49.17008
34,"2013",65.17342,35.11861,65.46613,28.27608,25.95042,12.99854,65.3633,12.63165,54.15282,29.05811,62.71017
35,"2013",135.527,109.9889,99.35565,70.32723,73.61782,103.2233,104.7856,66.80251,125.6041,96.32058,112.6235
36,"2013",105.3455,87.43275,85.9724,75.48373,65.6218,66.69905,90.80098,73.81091,88.63467,81.30955,87.97027
1,"2014",56.68521,84.22379,86.04797,96.80849,93.18697,86.1285,93.29633,92.50085,104.3668,82.94735,103.0516
2,"2014",37.39768,25.95952,70.82587,95.27855,94.48329,32.80332,82.12447,102.809,69.33025,41.30849,101.1367
3,"2014",89.8802,96.98533,83.8713,66.77587,69.43739,101.8439,82.98792,75.18241,122.3664,103.1906,70.58555
4,"2014",37.31495,82.52088,57.23796,85.66987,99.31093,108.4582,65.55271,149.0292,108.5699,101.7987,87.96119
5,"2014",32.90197,30.65392,98.54092,72.01949,86.30658,50.895,94.80701,48.1731,112.7546,69.07079,95.80347
6,"2014",56.07647,25.54222,75.68304,64.17208,97.16727,21.52274,116.5102,68.88063,112.7035,50.90956,113.2823
7,"2014",84.03411,62.35024,92.597,69.76748,59.10579,60.91179,103.0994,42.86906,110.1812,84.81415,92.01161
8,"2014",52.76501,15.41044,76.34222,96.74903,91.85933,28.10314,87.65342,84.13817,80.75748,41.65448,95.26272
9,"2014",23.4694,5.076582,34.04069,75.19961,38.13932,0.3390066,74.63363,25.7935,12.77306,5.381062,71.30104
10,"2014",19.75953,6.49803,43.33022,41.88438,38.86506,9.750212,84.80637,11.09922,22.91549,7.241848,96.40182
11,"2014",0.3642135,0.3335812,1.387983,0,0.503362,0.5974155,3.688366,1.134938,1.085741,0.6675201,2.314208
12,"2014",15.70504,22.32809,24.18852,0,4.625131,23.3131,23.5542,7.542437,27.39266,17.16521,21.40583
13,"2014",0,0,0,0,0.1320926,0,1.24767,0.03599221,0,0,0.437452
14,"2014",0,0,0.00015688385,0,0.01038129,0,0.2664219,0,0,0,0.06694424
15,"2014",0.00015123471,0.00052139076,0,0,0,0,0,0,0,0,0
16,"2014",0,0,0,0,0,0,0,0,0,0,0
17,"2014",0,0,0,0,0,0,0,0,0,0,0
18,"2014",0,7.4603522e-05,0,0,0,0.00031528718,0,0,0,0,0
19,"2014",0,0,0,0,0,0,0,0,0,0,0
20,"2014",0,0,0,0,0,0,0,0,0,0,0
21,"2014",0,0,0,0,0,0,0,0,0,0,0
22,"2014",0,0,0,0,0,0,0,0,0,0,0
23,"2014",0,0,0,0,0,0,0,0,0,0,0
24,"2014",0,0,0.2190922,0,0,0,0.00094537728,0,0,0,0.001440067
25,"2014",0,0.0287988,0.02462817,0,9.5862153e-05,0.05468421,0.199507,1.07761e-05,1.699326,0.2372132,0
26,"2014",0.6032131,1.070913,2.545506,0,0,0.09433417,0.8112039,0,0,0.2912157,0.4204915
27,"2014",0.5502328,0,1.278745,0,0,0,0.6662039,0,0,0,0.9120836
28,"2014",46.29716,15.03768,26.19965,0,0.01925771,1.663822,6.296083,1.31797,1.197416,6.466263,3.892613
29,"2014",4.4507,2.435161,14.90697,9.453782,18.46287,0.2206212,12.41719,7.001432,4.016564,1.671436,45.60564
30,"2014",0.06600171,0.2198474,2.436793,0,0.001666012,0.001729006,0.8828869,0.01202373,0,0.01266048,1.703101
31,"2014",36.62223,12.71786,35.76999,0.3130978,3.779012,0.2489324,12.94824,1.163391,16.29629,7.8561,10.70143
32,"2014",20.93988,32.90871,37.31303,26.46275,12.0664,21.18664,14.56892,11.66888,26.28697,18.29774,31.87967
33,"2014",26.73799,13.05635,40.54146,29.27711,18.25068,1.414212,29.71055,2.761253,33.3275,13.64688,32.68922
34,"2014",46.51313,19.26637,72.86337,49.61625,38.06162,4.650343,65.6631,20.86083,48.74441,21.72202,76.4823
35,"2014",82.25002,94.68467,89.35339,11.90247,35.439,91.35306,70.87257,66.1972,101.2334,83.87468,52.33533
36,"2014",95.26203,103.956,96.68731,88.60972,106.0437,111.8575,99.02413,124.6325,108.1074,116.6587,102.6577
1,"2015",41.58614,41.79927,61.58662,57.84433,81.67165,62.1274,57.97464,96.7205,104.8765,60.11679,50.08171
2,"2015",66.48129,70.56398,41.8168,63.10133,69.67841,66.18455,63.29561,70.1927,59.98594,71.34104,65.54202
3,"2015",65.49952,32.15784,96.92566,50.81834,80.06563,44.68141,94.51084,97.10155,103.5481,64.91003,91.67176
4,"2015",47.98393,47.93983,62.05471,66.25764,76.74251,58.11096,68.4341,68.62609,80.20892,61.94474,76.84701
5,"2015",30.09928,27.66789,69.99276,32.84797,78.77016,49.22049,80.08109,91.66231,67.52415,63.41972,79.24416
6,"2015",37.24747,26.3963,65.87211,68.55682,75.27494,40.64974,89.36241,71.69302,89.28156,51.54377,94.00893
7,"2015",34.56374,21.93899,51.05558,38.42041,40.31908,26.43082,60.11658,21.18001,22.59731,29.846,67.44939
8,"2015",6.37902,4.911049,21.34034,25.39209,26.93092,1.176674,33.841,19.57087,15.09341,8.063683,45.30123
9,"2015",46.4882,35.55368,50.02079,79.80899,52.1298,53.35374,91.96889,37.64773,62.88687,47.49465,95.55582
10,"2015",71.07748,45.22344,69.77129,67.60318,62.07966,68.93069,84.94353,35.56665,86.0019,59.68762,84.38773
11,"2015",18.45968,11.53481,35.12663,0,25.18547,19.54708,73.44922,28.85607,48.22525,28.55237,45.67435
12,"2015",3.952269,3.909516,4.959587,0,6.22003,0,10.23161,3.678237,0.4029855,0.3389606,5.954122
13,"2015",0,0,1.092774,0,0.6037474,0,2.951173,1.056159,1.099659,0.285611,1.144596
14,"2015",0.009657736,0.1308951,0.740105,0,0.01716332,0.2540455,0.3338611,0.2520584,0.4485815,0.3004213,2.368512
15,"2015",0.00030584776,0,0.00123717,0,0,0,0,0,0.0003469612,0,0
16,"2015",0,0,0,0,0,0,0,0,0,0,0
17,"2015",0,0,0,0,0,0,0,0,0,0,0
18,"2015",0,0,0,0,0,0,0,0,0,0,0
19,"2015",0,0,0,0,0,0,0,0,0,0,0
20,"2015",0,0,0,0,0,0,0,0,0,0,0
21,"2015",0,0,0,0,0,0,0,0,0,0,0
22,"2015",0,0,0,0,0,0,0,0,0,0,0
23,"2015",0,0,0,0,0,0,0,0,0,0,0
24,"2015",0,0,0.1112595,0,0,0,0,0,0,0,0
25,"2015",0.007856159,0,0.005198722,0,0,0,0.1044284,0,0,0,0.01867834
26,"2015",0,0,4.211029,0,0,0,0.7624971,0,0,0,0.3900192
27,"2015",1.818207,1.359164,3.402299,0,0,1.19078,3.242698,0,0.03218017,1.701538,1.467182
28,"2015",5.68074,1.32269,10.94018,0,1.786994,1.596732,19.57572,0.2501899,7.722474,2.963992,28.20083
29,"2015",10.12874,14.40251,9.876036,0,0.00080196367,0.002091138,16.01991,0.8480101,7.271472,2.098191,18.51705
30,"2015",0.1283143,0,3.929034,20.42307,4.069814,0.5403512,6.811538,4.394297,3.563673,1.666582,6.736144
31,"2015",12.15987,6.644848,27.01653,51.88797,35.47982,7.494515,37.02972,22.3695,20.76861,15.66449,45.80917
32,"2015",32.97239,31.50283,65.31377,30.43159,34.29803,20.06083,73.64006,21.61985,59.36101,29.62455,73.52258
33,"2015",34.36491,23.03144,59.54299,45.70024,36.6777,25.03953,60.5989,30.35271,58.11187,32.63173,52.66866
34,"2015",55.15506,43.48677,72.9381,55.09006,45.23315,14.54457,85.32523,23.91402,64.39753,46.50146,78.33099
35,"2015",54.1991,64.01942,71.16255,95.30756,90.13595,72.39723,91.3549,86.55876,93.70306,88.4063,95.02129
36,"2015",61.18216,23.49203,78.14677,61.9882,69.00055,24.59039,81.70484,51.01619,60.73091,38.52898,88.10419
1,"2016",35.52136,18.97395,52.11586,65.91885,51.724,22.62895,81.12222,28.29702,31.63257,24.50051,91.35614
2,"2016",81.30634,54.45535,104.3916,90.43594,90.22192,48.6482,87.69643,68.46021,91.16295,60.53848,97.99413
3,"2016",88.23306,77.57852,88.32668,75.46555,84.55421,78.64105,87.58809,69.54932,150.6132,91.84088,74.21087
4,"2016",42.98734,35.11027,67.89018,61.22796,55.61333,35.97696,59.72121,31.14089,57.30161,42.22636,60.32732
5,"2016",40.37271,29.41848,75.90868,55.18101,67.47843,27.64199,77.56422,55.79349,66.31529,46.72764,70.01921
6,"2016",80.34806,79.69955,83.37891,43.7606,46.89963,60.05192,73.79509,61.1586,73.91033,66.16685,51.21642
7,"2016",89.85944,81.39332,103.6172,41.37615,54.3783,56.8699,92.99212,49.21061,79.45592,74.3823,81.8616
8,"2016",75.35303,56.15563,65.41199,89.36858,76.2776,50.65387,74.43799,57.42879,62.46739,60.67799,69.1627
9,"2016",43.53283,19.52002,85.7187,115.4041,84.42204,50.07678,92.06502,49.30218,65.73347,53.51886,89.41942
10,"2016",11.01611,8.925187,13.98786,23.42478,23.93343,13.32681,37.76151,18.82366,6.751112,10.97167,66.442
11,"2016",0.2676492,0.05121631,4.683614,0,3.657927,0,11.35428,5.715495,1.213888,0.2127845,6.217574
12,"2016",0.168403,0.01128233,5.828706,0,2.793418,1.858622,5.628716,0.6470643,4.628761,1.565246,17.931
13,"2016",0,0,1.224583,0,1.19276,0,7.053969,0.190612,0,0.04022858,8.477153
14,"2016",0,0,0,0,0,0,0,0,0,0,0
15,"2016",0,0,0,0,0,0,0,0,0,0,0
16,"2016",0,0,0,0,0,0.01433126,0,0.00025292594,0,0.001012046,0
17,"2016",0,0,0,0,0,0,0,0,0,0,0
18,"2016",0,0,0,0,0,0,0,0,0,0,0
19,"2016",0,0,0,0,0,0,0,0,0,0,0
20,"2016",0,0,0,0,0,0,0,0,0,0,0
21,"2016",5.236467e-05,0,0,0,0,0,0,0,0,0,0
22,"2016",0,0,0,0,0,0,0,0,0,0,0
23,"2016",0,0,0,0,0,0,0,0,0,0,0
24,"2016",0,0.01773138,0,0,0,0.006415437,5.9067774e-05,0.001455963,0,0.001618907,0
25,"2016",0,0,0.01530714,0,0,0,0.01163042,0,0,0,0
26,"2016",0.5730826,0.1689528,10.12607,0,0,0,4.046508,0,0,0.113476,0.1022655
27,"2016",0.09371274,0.001106857,0.8175277,0,0,0.004167132,0.208285,0.0185831,2.376303,0.523654,0.5010005
28,"2016",9.336705,4.001403,7.540094,0,1.357202,0.3735252,15.9306,1.452064,1.271878,1.620356,12.49692
29,"2016",1.418565,0.9230849,1.118737,0,0.5349014,1.583559,3.47373,1.642569,0.1434479,0.9071251,3.417429
30,"2016",3.756377,2.685055,14.86836,0,0.2229601,0.06890009,6.390869,3.076411,1.14572,0.1861114,4.709218
31,"2016",26.14577,4.911261,27.88904,0,5.048959,2.391281,13.67425,10.35741,8.573699,4.571188,12.49632
32,"2016",30.02642,34.19954,42.85916,30.93684,37.80891,28.91258,40.19811,34.36318,53.3726,39.91762,46.31761
33,"2016",59.44208,41.07076,77.93694,9.443354,31.9416,31.28396,82.10139,43.7504,83.24554,57.48441,50.71075
34,"2016",45.67086,40.98545,53.97965,78.47864,76.40739,36.46779,63.7452,55.84069,47.49735,36.83322,82.67915
35,"2016",82.55624,80.15584,92.36356,38.86597,64.8445,88.89581,85.51296,96.29683,99.45784,94.10232,73.45446
36,"2016",58.75467,47.98227,66.17563,36.71857,55.08202,49.53988,85.09155,59.86089,69.50233,49.30792,75.88945
1,"2017",59.65379,70.97738,67.49787,53.90572,74.96323,72.96729,67.80493,83.4698,79.11794,73.29549,77.06056
2,"2017",93.16785,87.15963,90.58364,69.48267,91.53571,108.5683,89.85884,109.0682,117.7337,97.80554,86.97546
3,"2017",72.12155,82.25092,112.6291,68.86697,71.20525,88.67565,93.66002,75.73481,143.1691,102.3159,70.49688
4,"2017",68.66241,60.72915,79.81917,61.91619,82.42516,79.79679,86.91623,95.80371,98.87865,81.24651,71.81743
5,"2017",49.82296,48.20329,82.90588,54.77277,80.26105,57.03317,105.9717,88.43151,115.0838,81.61579,92.25773
6,"2017",72.87659,62.26689,77.22926,66.85636,78.90429,69.73689,90.06651,70.83237,99.05999,77.67176,76.62442
7,"2017",90.2335,65.36347,77.78525,63.63578,79.32567,54.06273,63.06395,57.24495,79.61548,69.5619,66.20856
8,"2017",14.80809,4.741739,38.19759,70.41717,34.88728,2.882211,56.18484,12.64055,10.89877,9.294044,59.34081
9,"2017",39.2963,14.64284,49.59802,76.47108,49.27719,18.99555,76.88384,35.35118,45.72309,25.22932,69.87885
10,"2017",5.012211,3.428044,3.325301,20.56101,12.65487,11.66231,28.62494,25.40806,14.0595,3.756077,18.79799
11,"2017",14.87146,19.94416,33.08104,7.377501,8.891574,15.56088,40.3512,19.7034,24.39097,19.20345,26.10726
12,"2017",29.9012,4.530003,23.33477,0,18.84144,1.27029,29.08816,9.273225,37.64529,10.73622,37.62063
13,"2017",0,0,0,0,0.004024405,0,1.6271,0.0397555,0.01973964,0.00096618279,0.4468885
14,"2017",0,0.001242105,0,0,0.001632312,0.05764718,0.7058531,0.005344613,0,0.03090012,5.625687
15,"2017",0,0,0,0,0,0,0,0,0,0,0
16,"2017",0,0,0,0,0,0,0,0,0,0,0
17,"2017",0,0,0,0,0,0,0,0,0,0,0
18,"2017",0,0,0,0,0,0,0,0,0,0,0
19,"2017",0,0,0,0,0,0,0,0,0,0,0
20,"2017",0,0,0,0,0,0,0,0,0,0,0
21,"2017",0,0,0,0,0,0,0,0,0,0,0
22,"2017",0,0,0,0,0,0,0,0,0,0,0
23,"2017",0,0,0,0,0,0,0.005620565,0,0,0,0.005288913
24,"2017",0,0,0,0,0,0,0,0,0,0,0
25,"2017",0.001292764,0.00034510903,0.004334997,0,0,0.00061063637,0,0,0.003736066,9.5656309e-05,0
26,"2017",0,0,0.02244397,0,0,0,0.3197601,0,0,0,0
27,"2017",5.345734,0.3263795,10.7443,1.273603,1.13414,0.5063024,12.19258,0.9916652,0.7917838,0.7628599,7.689051
28,"2017",15.88078,8.675858,31.08935,0,21.20479,1.413609,37.1591,2.555173,23.35852,16.43106,54.62971
29,"2017",11.0842,2.74005,37.0393,0,11.26486,2.730379,42.19975,4.193213,22.70105,13.80079,46.72009
30,"2017",16.63077,13.11539,21.44237,0,9.211587,9.350373,30.93858,9.971785,11.83339,10.98934,33.63995
