system:index,ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,DISP_AREA,EXP2_YEAR,STATUS,STR2_YEAR,Shape_Area,Shape_Leng,id,mean,sum,year,.geo
15_0000000000000000093c,270,Zambia,3432,Northern,65213,Kasama,NO,3000,Member State,1000,0.884337172513,5.69755615839,0000000000000000093c,81.776989395554,71.19408488554113,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0000000000000000093d,270,Zambia,3432,Northern,65214,Luwingu,NO,3000,Member State,1000,0.727671959289,5.45439639263,0000000000000000093d,82.04520865775443,59.52299451641008,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0000000000000000093e,270,Zambia,3432,Northern,65215,Mbala,NO,3000,Member State,1000,0.72341661655,5.53359299831,0000000000000000093e,79.6118118954401,42.77183619480507,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0000000000000000093f,270,Zambia,3432,Northern,65216,Mpika,NO,3000,Member State,1000,3.34124036752,10.2983134222,0000000000000000093f,79.08278296231094,261.7485051772174,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000940,270,Zambia,3432,Northern,65217,Mporokoso,NO,3000,Member State,1000,1.0043840132,5.89492112236,00000000000000000940,83.02565031561232,85.30478581447228,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000941,270,Zambia,3432,Northern,65218,Mpulungu,NO,3000,Member State,1000,0.876898788769,4.91549853756,00000000000000000941,82.31117417225286,64.23499474618949,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000942,270,Zambia,3432,Northern,65219,Mungwi,NO,3000,Member State,1000,0.838744899019,4.27685752799,00000000000000000942,79.6524309176151,66.84556947595934,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000943,270,Zambia,3432,Northern,65220,Nakonde,NO,3000,Member State,1000,0.371142147048,2.88944462822,00000000000000000943,78.30860137939453,27.945422453038834,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000944,270,Zambia,3433,Southern,65228,Choma,NO,3000,Member State,1000,0.594329807537,4.20942272826,00000000000000000944,55.20002011899595,29.223540062997856,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000945,270,Zambia,3433,Southern,65229,Gwembe,NO,3000,Member State,1000,0.342915918865,2.74857049838,00000000000000000945,57.51613235473633,12.179886851591222,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000946,270,Zambia,3433,Southern,65230,Itezhi-tezhi,NO,3000,Member State,1000,1.38174745061,6.85013170268,00000000000000000946,56.81082326813607,78.86678994870654,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000947,270,Zambia,3433,Southern,65231,Kalomo,NO,3000,Member State,1000,1.1698943411,6.09318184172,00000000000000000947,52.50896386305491,59.30424153945025,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000948,270,Zambia,3433,Southern,65232,Kazungula,NO,3000,Member State,1000,1.55581535635,8.05769814618,00000000000000000948,50.38526291583651,78.64052800197229,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000949,270,Zambia,3433,Southern,65233,Livingstone,NO,3000,Member State,1000,0.0643108636549,1.31956723497,00000000000000000949,45.4790173580772,3.388632665895948,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0000000000000000094a,270,Zambia,3433,Southern,65234,Mazabuka,NO,3000,Member State,1000,0.545058090254,3.59033033609,0000000000000000094a,54.455111998098864,23.063341552135988,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0000000000000000094b,270,Zambia,3433,Southern,65235,Monze,NO,3000,Member State,1000,0.397316524205,3.31340069487,0000000000000000094b,55.873527900845396,22.34941116033816,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0000000000000000094c,270,Zambia,3433,Southern,65236,Namwala,NO,3000,Member State,1000,0.441966742994,3.17137258801,0000000000000000094c,51.40798551226975,21.9743938072055,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0000000000000000094d,270,Zambia,3433,Southern,65237,Siavonga,NO,3000,Member State,1000,0.362848226528,2.72037605021,0000000000000000094d,67.05967712402344,2.1038330078125,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0000000000000000094e,270,Zambia,3433,Southern,65238,Sinazongwe,NO,3000,Member State,1000,0.414770018477,3.45710469356,0000000000000000094e,54.46202697753906,4.271531527650122,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0000000000000000094f,270,Zambia,3434,Western,65239,Kalabo,NO,3000,Member State,1000,1.55423951141,5.8245759802,0000000000000000094f,68.33240333267405,105.84823261335784,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000950,270,Zambia,3434,Western,65240,Kaoma,NO,3000,Member State,1000,1.90141938869,7.71966970483,00000000000000000950,66.61842801725194,125.13814517750461,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000951,270,Zambia,3434,Western,65241,Lukulu,NO,3000,Member State,1000,1.34130170794,7.52862922569,00000000000000000951,70.44305136037428,95.02905752144608,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000952,270,Zambia,3434,Western,65242,Mongu,NO,3000,Member State,1000,0.871346460693,4.22724846258,00000000000000000952,65.0875529561724,57.17494847914752,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000953,270,Zambia,3434,Western,65243,Senanga,NO,3000,Member State,1000,1.30835150836,6.05697143851,00000000000000000953,62.08510665893556,80.34543214685777,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000954,270,Zambia,3434,Western,65244,Sesheke,NO,3000,Member State,1000,2.52174839736,7.86324767252,00000000000000000954,57.520665729882936,93.16092135859472,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000955,270,Zambia,3434,Western,65245,Shang'ombo,NO,3000,Member State,1000,1.37217785974,5.40159611821,00000000000000000955,52.64974398915982,61.73440569709329,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000090e,270,Zambia,3426,Central,65174,Chibombo,NO,3000,Member State,1000,1.11833044945,5.89621883158,0000000000000000090e,67.22968572609838,74.61176886465036,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000090f,270,Zambia,3426,Central,65175,Kabwe,NO,3000,Member State,1000,0.134045337947,1.92767994167,0000000000000000090f,69.65401458740234,8.74089594822304,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000910,270,Zambia,3426,Central,65176,Kapiri-Mposhi,NO,3000,Member State,1000,1.01889710873,5.90679291045,00000000000000000910,69.16503455695204,68.89379912731694,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000911,270,Zambia,3426,Central,65177,Mkushi,NO,3000,Member State,1000,1.89619604338,6.29344100584,00000000000000000911,68.50013062159219,128.94142234652648,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000912,270,Zambia,3426,Central,65178,Mumbwa,NO,3000,Member State,1000,1.82882415307,8.27381667033,00000000000000000912,64.46516786128916,118.81815252865061,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000913,270,Zambia,3426,Central,65179,Serenje,NO,3000,Member State,1000,1.94023088437,6.4000732274,00000000000000000913,68.99314095728768,123.64653104894302,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000914,270,Zambia,3427,Copperbelt,65180,Chililabombwe,NO,3000,Member State,1000,0.076861087,1.70216299553,00000000000000000914,74.9059829711914,5.58123010373583,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000915,270,Zambia,3427,Copperbelt,65181,Chingola,NO,3000,Member State,1000,0.145244809729,2.4382542831,00000000000000000915,74.9059829711914,9.987464396158854,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000916,270,Zambia,3427,Copperbelt,65182,Kalulushi,NO,3000,Member State,1000,0.0924955015499,1.6334852631,00000000000000000916,74.9059829711914,2.643740575453814,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000917,270,Zambia,3427,Copperbelt,65183,Kitwe,NO,3000,Member State,1000,0.0733425205532,1.33689389861,00000000000000000917,,0.0,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000918,270,Zambia,3427,Copperbelt,65184,Luanshya,NO,3000,Member State,1000,0.0782957793831,1.22777418439,00000000000000000918,72.77815246582031,5.422685870002297,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000919,270,Zambia,3427,Copperbelt,65185,Lufwanyama,NO,3000,Member State,1000,0.928958237277,5.18039690528,00000000000000000919,73.3269961728888,67.86341606588924,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000091a,270,Zambia,3427,Copperbelt,65186,Masaiti,NO,3000,Member State,1000,0.303964177896,3.88643831243,0000000000000000091a,72.74093878759096,20.823876594094667,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000091b,270,Zambia,3427,Copperbelt,65187,Mpongwe,NO,3000,Member State,1000,0.695483716908,5.79599016634,0000000000000000091b,71.93545834845006,50.49587076224533,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000091c,270,Zambia,3427,Copperbelt,65188,Mufulira,NO,3000,Member State,1000,0.0943917801245,1.53293550178,0000000000000000091c,,0.0,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000091d,270,Zambia,3427,Copperbelt,65189,Ndola,NO,3000,Member State,1000,0.0848668248019,1.82054199088,0000000000000000091d,72.77815246582031,2.8540451947380516,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000091e,270,Zambia,3428,Eastern,65190,Chadiza,NO,3000,Member State,1000,0.210545720269,3.0605684967,0000000000000000091e,69.7458724975586,3.0086454802868414,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000091f,270,Zambia,3428,Eastern,65191,Chama,NO,3000,Member State,1000,1.50010521245,7.24512773616,0000000000000000091f,60.42533259786618,74.40609582639208,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000920,270,Zambia,3428,Eastern,65192,Chipata,NO,3000,Member State,1000,0.51003063855,4.4506147343,00000000000000000920,69.7458724975586,35.55671931248085,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000921,270,Zambia,3428,Eastern,65193,Katete,NO,3000,Member State,1000,0.328155505878,3.24696524139,00000000000000000921,69.28755742853338,5.977750052657782,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000922,270,Zambia,3428,Eastern,65194,Lundazi,NO,3000,Member State,1000,1.11701530271,5.98888433285,00000000000000000922,67.47074137696431,57.68086909873812,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000923,270,Zambia,3428,Eastern,65195,Mambwe,NO,3000,Member State,1000,0.489385222956,3.91203457896,00000000000000000923,69.15537306099883,32.81490251129748,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000924,270,Zambia,3428,Eastern,65196,Nyimba,NO,3000,Member State,1000,0.862854233946,4.71300502507,00000000000000000924,69.71472642433584,54.95160788741766,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000925,270,Zambia,3428,Eastern,65197,Petauke,NO,3000,Member State,1000,0.701884972551,5.28536797097,00000000000000000925,68.73757934570312,21.56473077512255,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000926,270,Zambia,3429,Luapula,65198,Chienge,NO,3000,Member State,1000,0.266791448447,2.77125186154,00000000000000000926,69.59256941696692,15.82889814189836,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000927,270,Zambia,3429,Luapula,65199,Kawambwa,NO,3000,Member State,1000,0.759809718368,4.783615009,00000000000000000927,75.234479987103,54.286840461282175,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000928,270,Zambia,3429,Luapula,65200,Mansa,NO,3000,Member State,1000,0.794698902319,5.29847526699,00000000000000000928,71.72661283741826,51.75567357680377,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000929,270,Zambia,3429,Luapula,65201,Milenge,NO,3000,Member State,1000,0.46747775384,3.58696299824,00000000000000000929,72.38856407903856,17.60035675647212,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000092a,270,Zambia,3429,Luapula,65202,Mwense,NO,3000,Member State,1000,0.523640874612,4.51323499178,0000000000000000092a,70.40713500976562,17.94691676719516,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000092b,270,Zambia,3429,Luapula,65203,Nchelenge,NO,3000,Member State,1000,0.286257306667,2.7917188407,0000000000000000092b,75.92065268503107,21.138691531910613,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000092c,270,Zambia,3429,Luapula,65204,Samfya,NO,3000,Member State,1000,0.882840730818,5.01602441565,0000000000000000092c,70.95935092418652,56.48920877494064,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000092d,270,Zambia,3430,Lusaka,65205,Chongwe,NO,3000,Member State,1000,0.970237277444,5.30382000938,0000000000000000092d,66.26146984888503,62.883434131098724,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000092e,270,Zambia,3430,Lusaka,65206,Kafue,NO,3000,Member State,1000,0.467758120915,4.82722763287,0000000000000000092e,66.53703585537998,31.572475837258736,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000092f,270,Zambia,3430,Lusaka,65207,Luangwa,NO,3000,Member State,1000,0.335580934441,3.19053171861,0000000000000000092f,64.9600830078125,9.170835248161765,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000930,270,Zambia,3430,Lusaka,65208,Lusaka,NO,3000,Member State,1000,0.0372419223975,1.04560185366,00000000000000000930,67.85565185546875,2.3949053596047793,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000931,270,Zambia,3431,North-Western,65221,Chavuma,NO,3000,Member State,1000,0.364947822675,3.41845658491,00000000000000000931,71.31734466552734,26.289530974743414,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000932,270,Zambia,3431,North-Western,65222,Kabompo,NO,3000,Member State,1000,1.16717436195,5.6897581013,00000000000000000932,75.29933340739214,85.33924452837776,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000933,270,Zambia,3431,North-Western,65223,Kasempa,NO,3000,Member State,1000,1.80111956492,6.70184541808,00000000000000000933,71.5482216296892,128.78679893344056,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000934,270,Zambia,3431,North-Western,65224,Mufumbwe,NO,3000,Member State,1000,1.61105706844,7.5848537579,00000000000000000934,73.95024793861558,119.19039961870979,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000935,270,Zambia,3431,North-Western,65225,Mwinilunga,NO,3000,Member State,1000,1.7350762631,8.17651284893,00000000000000000935,79.71301370716853,117.85022026510799,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000936,270,Zambia,3431,North-Western,65226,Solwezi,NO,3000,Member State,1000,2.46827121121,9.69448601912,00000000000000000936,75.04830919854261,158.33721705418006,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000937,270,Zambia,3431,North-Western,65227,Zambezi,NO,3000,Member State,1000,1.13205725866,6.09494178316,00000000000000000937,73.16077098040513,81.48101552327473,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000938,270,Zambia,3432,Northern,65209,Chilubi,NO,3000,Member State,1000,0.432934452169,3.31460565842,00000000000000000938,68.70201530806516,29.366743798349418,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000939,270,Zambia,3432,Northern,65210,Chinsali,NO,3000,Member State,1000,1.24661589945,6.56330579164,00000000000000000939,64.0078377281896,78.5664831722484,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000093a,270,Zambia,3432,Northern,65211,Isoka,NO,3000,Member State,1000,0.779761009433,4.9028823843,0000000000000000093a,58.211658764436756,39.492615553911996,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000093b,270,Zambia,3432,Northern,65212,Kaputa,NO,3000,Member State,1000,1.07313150916,5.22211762445,0000000000000000093b,70.08106843142733,76.12727825688381,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000093c,270,Zambia,3432,Northern,65213,Kasama,NO,3000,Member State,1000,0.884337172513,5.69755615839,0000000000000000093c,68.25291844960806,59.4201878267176,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000093d,270,Zambia,3432,Northern,65214,Luwingu,NO,3000,Member State,1000,0.727671959289,5.45439639263,0000000000000000093d,70.74413761448216,51.3241782693302,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000093e,270,Zambia,3432,Northern,65215,Mbala,NO,3000,Member State,1000,0.72341661655,5.53359299831,0000000000000000093e,63.39413544035306,34.058810020895564,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000093f,270,Zambia,3432,Northern,65216,Mpika,NO,3000,Member State,1000,3.34124036752,10.2983134222,0000000000000000093f,67.78539346631669,224.3563611198874,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000940,270,Zambia,3432,Northern,65217,Mporokoso,NO,3000,Member State,1000,1.0043840132,5.89492112236,00000000000000000940,73.1386617704202,75.1463897405886,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000941,270,Zambia,3432,Northern,65218,Mpulungu,NO,3000,Member State,1000,0.876898788769,4.91549853756,00000000000000000941,68.61795580686636,53.54891453163297,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000942,270,Zambia,3432,Northern,65219,Mungwi,NO,3000,Member State,1000,0.838744899019,4.27685752799,00000000000000000942,63.28468378013541,53.10949932921167,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000943,270,Zambia,3432,Northern,65220,Nakonde,NO,3000,Member State,1000,0.371142147048,2.88944462822,00000000000000000943,57.313350677490234,20.45299965353573,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000944,270,Zambia,3433,Southern,65228,Choma,NO,3000,Member State,1000,0.594329807537,4.20942272826,00000000000000000944,65.74602446379485,34.80671883377374,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000945,270,Zambia,3433,Southern,65229,Gwembe,NO,3000,Member State,1000,0.342915918865,2.74857049838,00000000000000000945,66.27616119384766,14.034951782226562,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000946,270,Zambia,3433,Southern,65230,Itezhi-tezhi,NO,3000,Member State,1000,1.38174745061,6.85013170268,00000000000000000946,62.78026883615612,87.15378497254615,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000947,270,Zambia,3433,Southern,65231,Kalomo,NO,3000,Member State,1000,1.1698943411,6.09318184172,00000000000000000947,61.49619992574056,69.4545316808364,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000948,270,Zambia,3433,Southern,65232,Kazungula,NO,3000,Member State,1000,1.55581535635,8.05769814618,00000000000000000948,58.06945256372194,90.63389066808365,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000949,270,Zambia,3433,Southern,65233,Livingstone,NO,3000,Member State,1000,0.0643108636549,1.31956723497,00000000000000000949,54.56080105430202,4.065314588359758,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000094a,270,Zambia,3433,Southern,65234,Mazabuka,NO,3000,Member State,1000,0.545058090254,3.59033033609,0000000000000000094a,63.11044233816641,26.729128519694008,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000094b,270,Zambia,3433,Southern,65235,Monze,NO,3000,Member State,1000,0.397316524205,3.31340069487,0000000000000000094b,65.22760712866689,26.09104285146676,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000094c,270,Zambia,3433,Southern,65236,Namwala,NO,3000,Member State,1000,0.441966742994,3.17137258801,0000000000000000094c,60.85438271618765,26.012265553193934,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000094d,270,Zambia,3433,Southern,65237,Siavonga,NO,3000,Member State,1000,0.362848226528,2.72037605021,0000000000000000094d,67.85565185546875,2.1288047640931373,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000094e,270,Zambia,3433,Southern,65238,Sinazongwe,NO,3000,Member State,1000,0.414770018477,3.45710469356,0000000000000000094e,61.69158134460449,4.838555399576823,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000094f,270,Zambia,3434,Western,65239,Kalabo,NO,3000,Member State,1000,1.55423951141,5.8245759802,0000000000000000094f,74.35524755550337,115.17773640950521,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000950,270,Zambia,3434,Western,65240,Kaoma,NO,3000,Member State,1000,1.90141938869,7.71966970483,00000000000000000950,71.46486968038478,134.24185324276198,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000951,270,Zambia,3434,Western,65241,Lukulu,NO,3000,Member State,1000,1.34130170794,7.52862922569,00000000000000000951,74.02995357956998,99.86785894655713,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000952,270,Zambia,3434,Western,65242,Mongu,NO,3000,Member State,1000,0.871346460693,4.22724846258,00000000000000000952,70.31295585632326,61.76510632084865,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000953,270,Zambia,3434,Western,65243,Senanga,NO,3000,Member State,1000,1.30835150836,6.05697143851,00000000000000000953,67.66292318864303,87.56378295000863,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000954,270,Zambia,3434,Western,65244,Sesheke,NO,3000,Member State,1000,2.52174839736,7.86324767252,00000000000000000954,64.8938161374293,105.10253358728745,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000955,270,Zambia,3434,Western,65245,Shang'ombo,NO,3000,Member State,1000,1.37217785974,5.40159611821,00000000000000000955,64.99267190276181,76.20709372127757,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0000000000000000090e,270,Zambia,3426,Central,65174,Chibombo,NO,3000,Member State,1000,1.11833044945,5.89621883158,0000000000000000090e,61.04887834960074,67.75228459975298,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0000000000000000090f,270,Zambia,3426,Central,65175,Kabwe,NO,3000,Member State,1000,0.134045337947,1.92767994167,0000000000000000090f,62.210147857666016,7.8067636527267155,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000910,270,Zambia,3426,Central,65176,Kapiri-Mposhi,NO,3000,Member State,1000,1.01889710873,5.90679291045,00000000000000000910,64.0981135330801,63.846748381969974,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000911,270,Zambia,3426,Central,65177,Mkushi,NO,3000,Member State,1000,1.89619604338,6.29344100584,00000000000000000911,63.488189021746315,119.50717933505189,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000912,270,Zambia,3426,Central,65178,Mumbwa,NO,3000,Member State,1000,1.82882415307,8.27381667033,00000000000000000912,59.714494080239156,110.06200869691139,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000913,270,Zambia,3426,Central,65179,Serenje,NO,3000,Member State,1000,1.94023088437,6.4000732274,00000000000000000913,64.64824582189648,115.85979741414388,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000914,270,Zambia,3427,Copperbelt,65180,Chililabombwe,NO,3000,Member State,1000,0.076861087,1.70216299553,00000000000000000914,74.29141998291016,5.535439135981541,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000915,270,Zambia,3427,Copperbelt,65181,Chingola,NO,3000,Member State,1000,0.145244809729,2.4382542831,00000000000000000915,74.29141998291016,9.905522664388021,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000916,270,Zambia,3427,Copperbelt,65182,Kalulushi,NO,3000,Member State,1000,0.0924955015499,1.6334852631,00000000000000000916,74.29141998291016,2.6220501170438877,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000917,270,Zambia,3427,Copperbelt,65183,Kitwe,NO,3000,Member State,1000,0.0733425205532,1.33689389861,00000000000000000917,,0.0,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000918,270,Zambia,3427,Copperbelt,65184,Luanshya,NO,3000,Member State,1000,0.0782957793831,1.22777418439,00000000000000000918,69.31578063964844,5.1647052241306675,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000919,270,Zambia,3427,Copperbelt,65185,Lufwanyama,NO,3000,Member State,1000,0.928958237277,5.18039690528,00000000000000000919,71.95895570011464,66.59730802049825,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0000000000000000091a,270,Zambia,3427,Copperbelt,65186,Masaiti,NO,3000,Member State,1000,0.303964177896,3.88643831243,0000000000000000091a,69.27369972124492,19.831294430003446,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0000000000000000091b,270,Zambia,3427,Copperbelt,65187,Mpongwe,NO,3000,Member State,1000,0.695483716908,5.79599016634,0000000000000000091b,69.12728280861285,48.524641657810584,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0000000000000000091c,270,Zambia,3427,Copperbelt,65188,Mufulira,NO,3000,Member State,1000,0.0943917801245,1.53293550178,0000000000000000091c,,0.0,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0000000000000000091d,270,Zambia,3427,Copperbelt,65189,Ndola,NO,3000,Member State,1000,0.0848668248019,1.82054199088,0000000000000000091d,69.31578063964844,2.7182659074371935,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0000000000000000091e,270,Zambia,3428,Eastern,65190,Chadiza,NO,3000,Member State,1000,0.210545720269,3.0605684967,0000000000000000091e,60.866546630859375,2.6256157370174633,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0000000000000000091f,270,Zambia,3428,Eastern,65191,Chama,NO,3000,Member State,1000,1.50010521245,7.24512773616,0000000000000000091f,59.77346700923459,73.60340643490062,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000920,270,Zambia,3428,Eastern,65192,Chipata,NO,3000,Member State,1000,0.51003063855,4.4506147343,00000000000000000920,60.866546630859375,31.030004164751837,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000921,270,Zambia,3428,Eastern,65193,Katete,NO,3000,Member State,1000,0.328155505878,3.24696524139,00000000000000000921,61.75206097689542,5.327628790163526,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
