Case_ID,Farm_Polygon,Crop_Type,Planting_Date,Harvesting_date,crop_condition,season,Intercropping,inter_with_which_crop,ADM0(Country),ADM1,ADM2,Final_Weight,Yield(Mt/ha),,,,,,,,,,,,
e86b1129-7a44-434a-aac3-8c538414c552,"MULTIPOLYGON (((31.2471458 -11.2254482,31.2471268 -11.2258311,31.2465823 -11.2256323,31.2464913 -11.2250872,31.2471458 -11.2254482)))",maize,2022-01-10,2022-07-07,average,Main Season,no,,Zambia,Kanchibiya,Kabulamwiko,13.31,3.33,,,,,,,,,,,,
e874c376-0483-4c08-ad70-0c6b7b79cd19,"MULTIPOLYGON (((31.0265089542059 -14.3883873477623,31.0272070005588 -14.3883380917155,31.0272994570294 -14.3887813957459,31.0264950857353 -14.3887769179318,31.0265089542059 -14.3883873477623)))",groundnuts,2021-12-15,2022-05-20,below_average,Main Season,no,,Zambia,Nyimba,Lumba,2.64,0.66,,,,,,,,,,,,
e8a17bdc-2ea2-45a2-ad8d-bd8032da11af,"MULTIPOLYGON (((32.7358821607647 -9.69763785399673,32.7362245497059 -9.6975693396941,32.7364459440588 -9.69786877246915,32.7362580162941 -9.69788907298659,32.7360906833529 -9.69791698619607,32.7358821607647 -9.69763785399673)))",groundnuts,2022-01-05,2022-06-15,below_average,Main Season,yes,maize,Zambia,Isoka,Kalungu,0.64,0.16,,,,,,,,,,,,
e8a94ebe-8a1d-41fd-8d78-6c186cac04b4,"MULTIPOLYGON (((31.4130310858889 -10.1183999839508,31.4142127 -10.1188575,31.4138524156168 -10.1195623743283,31.413873296881 -10.1195484534855,31.412669143975 -10.1189776989289,31.4129684420961 -10.1183721422651,31.4129893233604 -10.1184069443722,31.4130310858889 -10.1183999839508)))",maize,2022-01-03,2022-07-31,good,Main Season,no,,Zambia,Mungwi,Mungwi East,21.44,5.36,,,,,,,,,,,,
e8eca9d4-0c1b-4e1e-9279-08b01ae0cf96,"MULTIPOLYGON (((23.2853126861208 -14.3482995026209,23.2854033940549 -14.3487735134057,23.2851202753517 -14.3488107951103,23.2849581005606 -14.3483873811006,23.2853126861208 -14.3482995026209)))",maize,2021-11-25,2022-05-05,good,Main Season,no,,Zambia,Lukulu,Luachuma,13.08,3.27,,,,,,,,,,,,
e8fc729b-a3a0-4692-94d4-a2a706d3b55a,"MULTIPOLYGON (((27.8459331219919 -13.0598739527119,27.8454604348635 -13.0598850037713,27.8454415273784 -13.0596013597558,27.8459217775009 -13.059608727137,27.8459331219919 -13.0598739527119)))",groundnuts,2021-12-31,2022-06-28,below_average,Main Season,no,,Zambia,Lufwanyama,Mukutuma,1.36,0.34,,,,,,,,,,,,
e9230465-31ba-4ae3-a086-b20a4c10e587,"MULTIPOLYGON (((31.9952488652273 -10.5858398582682,31.9952223955985 -10.5854651824743,31.995606205217 -10.5855848706249,31.9953774 -10.5859549,31.9952488652273 -10.5858398582682)))",groundnuts,2022-01-04,2022-06-25,average,Main Season,yes,other,Zambia,Chinsali,Chibesa,0.34,0.08,,,,,,,,,,,,
e960ed5b-0e0a-4122-8fe3-544f77eb342d,"MULTIPOLYGON (((25.024145 -16.30815,25.023995 -16.3080517,25.0240433 -16.3078783,25.0243333 -16.3078633,25.024145 -16.30815)))",maize,2022-01-22,2022-05-26,good,Main Season,no,,Zambia,Mulobezi,Sejamba,10.27,2.57,,,,,,,,,,,,
e9a5bce6-2be3-4688-b2bf-68e615621c47,"MULTIPOLYGON (((28.1809223212308 -15.4849026502779,28.1808721844509 -15.4846960539597,28.1811418857498 -15.4846693963552,28.1812023956566 -15.4848576656133,28.1809223212308 -15.4849026502779)))",maize,2021-11-21,2022-05-13,very_good,Main Season,no,,Zambia,Chilanga,Chilanga,5.17,1.29,,,,,,,,,,,,
e9b2c8aa-c7fa-4261-b437-3e03e29976f1,"MULTIPOLYGON (((28.7655329 -9.7480178,28.7655640974487 -9.74779651157951,28.7660983 -9.7477733,28.7661114 -9.7477541,28.766155 -9.7480417,28.7655329 -9.7480178)))",groundnuts,2021-11-28,2022-05-21,average,Main Season,no,,Zambia,Mwansabombwe,Kayo,0.30,0.08,,,,,,,,,,,,
e9da1bc5-85d7-4597-93a0-a824ff514a64,"MULTIPOLYGON (((27.6853377 -12.5150377,27.6856814877938 -12.5146889320527,27.685851079807 -12.5148201258743,27.6856494893007 -12.515047315175,27.6855246951778 -12.5151177118598,27.6853377 -12.5150377)))",maize,2021-12-08,2022-06-26,very_good,Main Season,no,,Zambia,Chingola,Ipafu,23.95,5.99,,,,,,,,,,,,
e9e0961c-bbb4-473b-91ba-8a4e93291996,"MULTIPOLYGON (((28.7325897379293 -11.8758077136662,28.7325735901761 -11.8756307297924,28.7329966613095 -11.8756386308604,28.7330160386133 -11.8758440585496,28.7325897379293 -11.8758077136662)))",maize,2021-12-26,2022-06-10,average,Main Season,no,,Zambia,Chembe,Luwo,13.19,3.30,,,,,,,,,,,,
e9e3dd40-f981-4dd2-a9fa-d5ff501eeb27,"MULTIPOLYGON (((32.8279383 -13.710765,32.8279345 -13.7107716,32.8279323 -13.71078,32.8279349 -13.710783,32.8279368 -13.7107877,32.8279371 -13.7107914,32.8279364 -13.7107945,32.8279339 -13.7107976,32.8279218 -13.7108045,32.8279103 -13.7108116,32.827904 -13.7108146,32.8279006 -13.7108166,32.8278956 -13.710819,32.8278898 -13.7108221,32.8278841 -13.7108254,32.8278751 -13.7108296,32.8278634 -13.7108345,32.8278519 -13.7108386,32.8278411 -13.7108429,32.8278323 -13.7108451,32.8278223 -13.7108474,32.8278131 -13.7108502,32.8278036 -13.7108534,32.8277909 -13.7108588,32.8277776 -13.7108641,32.8277655 -13.7108676,32.8277534 -13.7108691,32.8277426 -13.7108718,32.8277336 -13.7108709,32.8277268 -13.710865,32.8277241 -13.710857,32.8277223 -13.7108495,32.8277226 -13.7108439,32.8277263 -13.7108352,32.8277282 -13.7108251,32.8277273 -13.7108132,32.8279383 -13.710765)))",IrishPotatoes,2022-02-15,2022-06-10,very_good,Main Season,no,,Zambia,Katete,Kalimeta,32.77,8.19,,,,,,,,,,,,
ea181718-f9c1-4c13-bd4a-e6af17e298b6,"MULTIPOLYGON (((31.0857284 -12.8080854,31.0858156761397 -12.8081705191612,31.0855553 -12.8086208,31.0854835 -12.8085546,31.085485 -12.8084984,31.0857284 -12.8080854)))",maize,2021-12-10,2022-06-14,good,Main Season,yes,other,Zambia,Lavushi Manda,Mupamazi,1.85,0.46,,,,,,,,,,,,
ea2aa487-781c-4b8d-beda-710f31143471,"MULTIPOLYGON (((28.6068272909751 -13.1070229550075,28.607166401365 -13.1070556967003,28.6071511 -13.1073604,28.6068647100526 -13.1073012593964,28.6068272909751 -13.1070229550075)))",groundnuts,2021-12-03,2022-05-19,average,Main Season,no,,Zambia,Ndola,Nakupata,2.94,0.74,,,,,,,,,,,,
ea2d220f-7a2f-41f1-bf74-322f582a21fc,"MULTIPOLYGON (((24.2573104901323 -12.3029032027286,24.2567689079202 -12.3027120560655,24.2571193434692 -12.3019474694132,24.2575812812383 -12.3020908294105,24.2575972101269 -12.3020749005219,24.2573104901323 -12.3029032027286)))",maize,2022-01-13,2022-07-09,good,Main Season,no,,Zambia,Mwininlunga,Chiwoma,8.40,2.10,,,,,,,,,,,,
ea398ede-98f7-40a4-80ed-07524e0fa2de,"MULTIPOLYGON (((27.4403332 -16.7146481,27.4401153585513 -16.7150042875245,27.4398321903321 -16.714853618814,27.4401382408316 -16.7145194077951,27.4403332 -16.7146481)))",maize,2021-12-28,2022-06-07,good,Main Season,no,,Zambia,Pemba,Malamba,9.76,2.44,,,,,,,,,,,,
ea41ac79-fe21-423c-baf3-6952080495ac,"MULTIPOLYGON (((31.153497 -10.3415945,31.1537412 -10.3414556,31.1539727340412 -10.3417649157436,31.1539096777439 -10.3418062703492,31.1538767 -10.3418382,31.1536989 -10.341956,31.153497 -10.3415945)))",soybeans,2022-01-07,2022-05-02,average,Main Season,no,,Zambia,Kasama,Chilubana,3.60,0.90,,,,,,,,,,,,
ea859eb3-98bc-4c73-a6fc-a65fb8346513,"MULTIPOLYGON (((31.1299417 -11.169905,31.1299733 -11.1696736,31.1304175 -11.169698,31.130335 -11.1700867,31.1299417 -11.169905)))",maize,2021-12-15,2022-06-05,good,Main Season,no,,Zambia,Kanchibiya,Mpepo,15.39,3.85,,,,,,,,,,,,
ea992a38-597b-4943-b0ac-c9928bc3fb39,"MULTIPOLYGON (((29.6094802 -13.5635396,29.60948 -13.563665,29.6090733 -13.5636933,29.6090733 -13.563545,29.6094802 -13.5635396)))",maize,2021-12-21,2022-06-10,average,Main Season,no,,Zambia,Mkushi,Changailo,9.87,2.47,,,,,,,,,,,,
ea9af0fc-b682-48ba-9d14-0e9b49f28c27,"MULTIPOLYGON (((27.4711853035008 -15.1040251278885,27.4704200081892 -15.1052234192317,27.4697453399539 -15.1051227224802,27.4705307746159 -15.1038338040605,27.4707120287686 -15.1038740827612,27.4711853035008 -15.1040251278885)))",maize,2021-11-27,2022-05-27,good,Main Season,no,,Zambia,Shibuyunji,Kapyanga,8.51,2.13,,,,,,,,,,,,
ea9f206a-7c20-44ff-acd2-02d2e88e6361,"MULTIPOLYGON (((29.871676241458 -15.0348587626942,29.871619370729 -15.0350918841812,29.8712882567067 -15.0349734926725,29.8713425998478 -15.0347135193352,29.871676241458 -15.0348587626942)))",maize,2021-12-22,2022-05-22,average,Main Season,no,,Zambia,Rufunsa,Lukwipa,9.41,2.35,,,,,,,,,,,,
eaa6b3f5-ae12-40da-9fcb-285a66948f10,"MULTIPOLYGON (((24.8200045012932 -14.8080227679798,24.8197831914196 -14.808037224712,24.8198340328771 -14.8078290476751,24.8200373987068 -14.8078319390242,24.8200045012932 -14.8080227679798)))",maize,2021-12-27,2022-06-13,below_average,Main Season,no,,Zambia,Kaoma,Naliele,5.40,1.35,,,,,,,,,,,,
eae17165-cdbc-40bb-b4da-965321f962dc,"MULTIPOLYGON (((27.0219604587776 -16.9647412552493,27.0222365 -16.9646142,27.0222086812619 -16.9649560645641,27.022068809862 -16.965014477581,27.0219387885607 -16.9650597005492,27.0219604587776 -16.9647412552493)))",groundnuts,2021-11-28,2022-05-21,average,Main Season,no,,Zambia,Choma,Munzuma,3.46,0.87,,,,,,,,,,,,
eb150023-6b21-4c68-91ce-0cff4f45d84d,"MULTIPOLYGON (((29.0041182696971 -14.5593362397981,29.0042808462028 -14.5603600323881,29.0039864509087 -14.5604523055399,29.0038121328885 -14.5593491758385,29.0041182696971 -14.5593362397981)))",maize,2021-12-23,2022-05-20,below_average,Main Season,no,,Zambia,Kapiri-Mposhi,Kampumba,1.87,0.47,,,,,,,,,,,,
eb234436-34f4-49e8-a604-c54333e9b2c5,"MULTIPOLYGON (((32.8748438 -13.9026162,32.8750534 -13.9020427,32.8753784 -13.9020867,32.875202 -13.9027778,32.8748438 -13.9026162)))",soybeans,2021-12-27,2022-06-09,very_good,Main Season,no,,Zambia,Vubwi,Vubwi,5.19,1.30,,,,,,,,,,,,
eb5fa6f3-6759-4106-89a1-ec6697966503,"MULTIPOLYGON (((27.3274273 -16.9582857,27.3275485 -16.9586669,27.3274303 -16.9588791,27.3271848 -16.9584991,27.3274273 -16.9582857)))",maize,2021-12-27,2022-05-27,good,Main Season,no,,Zambia,Pemba,Siamuleya,14.31,3.58,,,,,,,,,,,,
eb62e4e7-65f4-4df4-b7e3-705ad7861070,"MULTIPOLYGON (((30.9725029158219 -10.1220543172444,30.9724354340478 -10.1218423691797,30.9725816719065 -10.1217204232593,30.9727011290044 -10.1219043584503,30.9725954554178 -10.121993310677,30.9725479788789 -10.1220264792976,30.9725029158219 -10.1220543172444)))",soybeans,2022-01-01,2022-06-07,below_average,Main Season,yes,other,Zambia,Kasama,Chilubula,1.29,0.32,,,,,,,,,,,,
eb858d9c-3535-40bc-96b5-cd06b61c1927,"MULTIPOLYGON (((24.2240252 -12.9877507,24.2239436498438 -12.9875950713542,24.2240329931771 -12.9875312546875,24.2240883009549 -12.9874929646875,24.2242031709549 -12.9876418702431,24.2240252 -12.9877507)))",maize,2021-12-10,2022-05-31,good,Main Season,no,,Zambia,Manyinga,Lunsongwa,29.78,7.45,,,,,,,,,,,,
eb99ea6a-29cb-46d0-9dbd-6608865e1811,"MULTIPOLYGON (((31.2753368 -12.0866596,31.2753258 -12.0866552,31.2753337 -12.0866502,31.2753427 -12.0866443,31.275352 -12.0866386,31.2753607 -12.086631,31.2753684 -12.0866227,31.2753756 -12.0866135,31.2753833 -12.0866053,31.275391 -12.0865975,31.2753979 -12.0865906,31.2754053 -12.0865854,31.2754132 -12.0865789,31.2754206 -12.0865712,31.2754288 -12.0865644,31.2754367 -12.0865566,31.2754457 -12.0865499,31.2754555 -12.0865438,31.2754649 -12.0865387,31.2754769 -12.0865328,31.2754873 -12.0865252,31.2754965 -12.0865169,31.2755062 -12.0865099,31.2755178 -12.0865063,31.2755291 -12.0865066,31.2755383 -12.0865096,31.2755467 -12.0865159,31.2755535 -12.0865237,31.2755606 -12.0865329,31.2755679 -12.0865428,31.275576 -12.0865525,31.2755856 -12.0865636,31.2755961 -12.0865739,31.2756059 -12.0865826,31.2756169 -12.08659,31.2756271 -12.0865987,31.2756373 -12.0866076,31.2756445 -12.0866171,31.2756518 -12.0866261,31.2756586 -12.0866339,31.2756674 -12.0866427,31.2756745 -12.0866523,31.2756818 -12.0866629,31.2756886 -12.086674,31.2756954 -12.0866845,31.275704 -12.0866924,31.2757117 -12.0866996,31.2757198 -12.0867079,31.2757296 -12.086716,31.2757392 -12.0867242,31.2757483 -12.0867322,31.2757577 -12.08674,31.2757715 -12.0867469,31.2757869 -12.0867543,31.2758026 -12.0867644,31.2758166 -12.0867749,31.2758291 -12.0867875,31.2758409 -12.0867995,31.2758504 -12.0868114,31.275858 -12.086824,31.2758665 -12.0868339,31.275875 -12.0868452,31.2758836 -12.0868567,31.2758924 -12.0868659,31.2759 -12.0868746,31.2759095 -12.0868835,31.2759182 -12.0868931,31.275927 -12.0869021,31.2759341 -12.08691,31.2759427 -12.0869189,31.2759525 -12.0869299,31.2759661 -12.0869432,31.2759809 -12.0869561,31.2759946 -12.0869667,31.2760031 -12.0869791,31.2760095 -12.0869905,31.2760147 -12.0869997,31.2760209 -12.0870062,31.2760271 -12.0870144,31.2760349 -12.0870237,31.2760378 -12.0870323,31.2760306 -12.0870412,31.2760224 -12.0870504,31.2760141 -12.0870604,31.2760044 -12.0870683,31.2759948 -12.0870754,31.275984 -12.0870842,31.2759728 -12.0870937,31.2759618 -12.0871021,31.2759498 -12.0871109,31.2759381 -12.0871197,31.2759262 -12.0871288,31.2759158 -12.0871386,31.2759069 -12.0871462,31.2758974 -12.0871528,31.2758881 -12.0871589,31.2758794 -12.0871641,31.2758705 -12.0871677,31.2758596 -12.087171,31.275848 -12.0871772,31.2758367 -12.0871844,31.2758245 -12.0871929,31.2758137 -12.0871979,31.2758019 -12.087204,31.2757903 -12.0872123,31.2757792 -12.0872197,31.2757686 -12.0872271,31.2757578 -12.0872329,31.2757462 -12.0872369,31.2757351 -12.0872377,31.2757234 -12.0872369,31.2757164 -12.0872303,31.2757126 -12.0872232,31.2757089 -12.0872148,31.2757044 -12.0872036,31.2756987 -12.0871912,31.275694 -12.0871781,31.2756879 -12.0871654,31.2756823 -12.0871555,31.2756744 -12.0871454,31.2756655 -12.0871357,31.2756574 -12.0871277,31.2756494 -12.0871205,31.2756407 -12.0871117,31.2756326 -12.0871046,31.2756252 -12.0870958,31.2756187 -12.0870876,31.2756136 -12.0870804,31.2756092 -12.0870731,31.2756026 -12.0870649,31.2755943 -12.0870573,31.2755887 -12.0870487,31.2755837 -12.0870384,31.2755775 -12.0870252,31.2755718 -12.0870099,31.2755616 -12.0869935,31.2755511 -12.0869756,31.2755384 -12.0869573,31.2755254 -12.0869379,31.2755158 -12.0869187,31.2755047 -12.0868996,31.2754902 -12.0868828,31.2754744 -12.0868652,31.2754604 -12.0868489,31.2754479 -12.0868336,31.2754349 -12.0868202,31.2754231 -12.0868089,31.2754146 -12.0867976,31.2754076 -12.0867883,31.2753994 -12.08678,31.2753902 -12.0867715,31.2753783 -12.0867623,31.2753653 -12.0867525,31.2753545 -12.0867411,31.2753449 -12.086729,31.2753371 -12.0867158,31.2753293 -12.0867037,31.2753233 -12.0866922,31.2753185 -12.0866822,31.2753156 -12.0866734,31.2753159 -12.0866653,31.2753158 -12.0866589,31.275322 -12.0866525,31.2753285 -12.0866487,31.2753347 -12.0866475,31.2753387 -12.0866505,31.2753393 -12.0866572,31.2753368 -12.0866596)))",IrishPotatoes,2021-12-27,2022-04-25,very_good,Main Season,no,,Zambia,Mpika,Chilonga,56.50,14.13,,,,,,,,,,,,
eb9c6a28-9b84-4597-9230-b137218e9607,"MULTIPOLYGON (((24.8287767 -16.8755633,24.8284788911381 -16.875670922555,24.8283098323995 -16.8754620852896,24.8285385589282 -16.8753195455688,24.8287767 -16.8755633)))",maize,2021-12-20,2022-05-30,average,Main Season,no,,Zambia,Mulobezi,Sanembo,6.68,1.67,,,,,,,,,,,,
ebb3ad3e-1d7c-43f0-b824-23abc46fbb3a,"MULTIPOLYGON (((31.1776243244706 -11.8304277640731,31.1783832200001 -11.8302336588917,31.1784784124707 -11.8305882242524,31.1777935555294 -11.8307668007929,31.1776243244706 -11.8304277640731)))",maize,2021-12-15,2022-06-20,average,Main Season,no,,Zambia,Kanchibiya,Ndakala,12.08,3.02,,,,,,,,,,,,
ebed442b-0018-428c-8b66-4b954ed6aaf3,"MULTIPOLYGON (((33.4965497416568 -10.3977016436461,33.4961701527457 -10.3976535267419,33.4959456071927 -10.3976214488057,33.4961273821642 -10.3971563187316,33.4966138975291 -10.3973380937031,33.4965497416568 -10.3977016436461)))",groundnuts,2022-01-05,2022-07-04,good,Main Season,no,,Zambia,Mafinga,Kalyamani,2.77,0.69,,,,,,,,,,,,
ec2799ce-534c-4999-beca-44838a30a0a0,"MULTIPOLYGON (((30.0952365 -13.4489235,30.0949761 -13.4488805,30.0949869 -13.4484944,30.095225 -13.4484835,30.0952365 -13.4489235)))",soybeans,2021-12-20,2022-05-09,average,Main Season,no,,Zambia,Serenje,Kofi-Kunda,4.86,1.21,,,,,,,,,,,,
ec3056d8-35bd-4f25-9708-4a98f41babb6,"MULTIPOLYGON (((32.08509 -13.32326,32.0852547 -13.3234853,32.0851072 -13.3235515,32.084945 -13.3233633,32.08509 -13.32326)))",maize,2022-01-15,2022-05-24,average,Main Season,no,,Zambia,Mambwe,Jumbe,13.90,3.47,,,,,,,,,,,,
ec47e5a8-f08c-455b-a219-152eddde07c3,"MULTIPOLYGON (((30.0031050448719 -10.7646295352755,30.0031050448719 -10.7646282908311,30.0033016670941 -10.7647104241645,30.0032668226497 -10.7648199352756,30.0030565115385 -10.76475397972,30.0031050448719 -10.7646295352755)))",groundnuts,2021-12-21,2022-07-25,average,Main Season,yes,other,Zambia,Luwingu,Luena,2.61,0.65,,,,,,,,,,,,
ec512b33-87a9-403f-a862-2c4fd4d5e624,"MULTIPOLYGON (((31.2059816914706 -8.830707984608,31.2060448202941 -8.83059374558405,31.2062882085295 -8.83064560409273,31.2062304038236 -8.83076961354044,31.2059816914706 -8.830707984608)))",maize,2021-12-25,2022-06-24,below_average,Main Season,no,,Zambia,Mpulungu,Isoko,6.26,1.57,,,,,,,,,,,,
ec59cc29-08f3-4c57-a05b-b56199689c15,"MULTIPOLYGON (((32.982492 -12.0649814,32.982075 -12.0647717,32.9822304 -12.0643653,32.9827716 -12.0645251,32.982492 -12.0649814)))",maize,2022-01-14,2022-06-05,average,Main Season,no,,Zambia,Chasefu,Munyukwa,11.96,2.99,,,,,,,,,,,,
ec6a197e-8f2f-42ac-97d6-41aba02cfeb8,"MULTIPOLYGON (((25.1288976712275 -13.0661917253339,25.1284872252058 -13.0663037958934,25.1283162060301 -13.0659706129998,25.1287515275683 -13.0658221950206,25.1288976712275 -13.0661917253339)))",maize,2021-12-15,2022-06-20,average,Main Season,no,,Zambia,Mufumbwe,Kawama,11.58,2.90,,,,,,,,,,,,
ec7cba29-a366-4cc0-bb94-62d2e77dfab9,"MULTIPOLYGON (((31.861284705057 -9.72550880286214,31.8616170581738 -9.72498185957856,31.8621853303424 -9.72514717511851,31.8619511333275 -9.72574988802456,31.861284705057 -9.72550880286214)))",maize,2022-01-15,2022-06-25,good,Main Season,no,,Zambia,Mungwi,Makasa,41.31,10.33,,,,,,,,,,,,
ec7d3fd3-e632-4ecd-8a91-bae79e62faf7,"MULTIPOLYGON (((24.4482401376797 -13.2744147213076,24.4483249328483 -13.2746124083348,24.4480957908205 -13.2747045,24.4480015280193 -13.274522201653,24.4482401376797 -13.2744147213076)))",maize,2021-12-07,2022-05-15,average,Main Season,no,,Zambia,Manyinga,Chipanda,11.91,2.98,,,,,,,,,,,,
ec8384f7-a61d-46be-9861-999e170c31a4,"MULTIPOLYGON (((31.2047922 -14.20641,31.204662 -14.2063406,31.2048065771361 -14.2060720922854,31.2049341811952 -14.2061197057403,31.2047922 -14.20641)))",maize,2022-01-05,2022-06-07,below_average,Main Season,no,,Zambia,Lusangazi,Chipungu,4.40,1.10,,,,,,,,,,,,
ec83f206-284b-4b14-95d0-c5a86dc2cc81,"MULTIPOLYGON (((32.8777643 -13.9315169,32.8777646 -13.9315167,32.8773417476581 -13.9314872194176,32.8773079953271 -13.9311458308674,32.8777094704224 -13.9311303131941,32.8777643 -13.9315169)))",soybeans,2021-12-19,2022-05-06,good,Main Season,no,,Zambia,Vubwi,Vubwi,12.75,3.19,,,,,,,,,,,,
ec849435-ac1e-411a-bae8-8ee299fb8baa,"MULTIPOLYGON (((28.1587701205472 -15.7377215250519,28.158958523313 -15.7373252295792,28.1592205547458 -15.737517963443,28.1589975031955 -15.7378254714055,28.1587701205472 -15.7377215250519)))",maize,2021-12-21,2022-05-19,below_average,Main Season,no,,Zambia,Kafue,Kansenje,9.06,2.27,,,,,,,,,,,,
ec86a2e8-1c9a-4bbe-a972-a134d8e14ac2,"MULTIPOLYGON (((24.4816202 -11.7420126,24.4818508842545 -11.7421676372529,24.4815798934038 -11.7424737754368,24.4813339170932 -11.7423839749381,24.4816202 -11.7420126)))",soybeans,2022-01-10,2022-05-10,very_good,Main Season,no,,Zambia,Mwininlunga,Kawiko,4.26,1.07,,,,,,,,,,,,
eca9c757-8f62-4e95-aeea-a5514f76b26a,"MULTIPOLYGON (((31.5728839765518 -10.1204920497817,31.5729259020641 -10.1201687431367,31.5732019116867 -10.120230652945,31.5731809489305 -10.1205849143961,31.5728839765518 -10.1204920497817)))",groundnuts,2021-12-21,2022-05-20,good,Main Season,no,,Zambia,Mungwi,Malole South,8.00,2.00,,,,,,,,,,,,
ecdb0d06-6330-4103-a2db-42a83a11dbe1,"MULTIPOLYGON (((24.361303504948 -12.0347931035417,24.3619553916146 -12.033671516875,24.3624677916146 -12.0339163302083,24.361815904948 -12.0351802502083,24.361610944948 -12.0350151435417,24.361303504948 -12.0347931035417)))",maize,2022-01-12,2022-06-14,good,Main Season,no,,Zambia,Mwininlunga,SACHITOLU,4.60,1.15,,,,,,,,,,,,
ecf1973d-42d3-4d6d-9524-da69e496b913,"MULTIPOLYGON (((32.1678060117647 -13.7570029683472,32.1676978705882 -13.7567592778986,32.1680850159999 -13.7566395333611,32.1681649 -13.7568685,32.1678060117647 -13.7570029683472)))",maize,2022-01-06,2022-05-10,below_average,Main Season,no,,Zambia,Kasenengwa,Samuel II,6.31,1.58,,,,,,,,,,,,
ecffeacc-6467-4c76-b0b7-8942986cf0cc,"MULTIPOLYGON (((28.0827380030056 -12.8932134990307,28.0828263929173 -12.8928324403002,28.0833553 -12.8929299,28.0832683424758 -12.8932527834359,28.0827380030056 -12.8932134990307)))",groundnuts,2022-01-23,2022-06-21,below_average,Main Season,no,,Zambia,Lufwanyama,Sonkotwe,2.49,0.62,,,,,,,,,,,,
ed22bccc-3b41-4e86-ac08-358a70da1097,"MULTIPOLYGON (((33.1322138 -12.1201602,33.132015 -12.1199833,33.13246 -12.11976,33.132535 -12.1199033,33.1322138 -12.1201602)))",groundnuts,2022-01-05,2022-05-30,average,Main Season,yes,other,Zambia,Chasefu,Hoya,1.57,0.39,,,,,,,,,,,,
ed296ba2-c792-4815-a864-8f30a767be61,"MULTIPOLYGON (((26.93999 -12.3496833,26.9403969621295 -12.3498985044481,26.9402071232819 -12.3500712485314,26.9400458902881 -12.349984876504,26.9399808769842 -12.3499391501251,26.939805 -12.3498233,26.93999 -12.3496833)))",maize,2021-12-20,2022-06-05,average,Main Season,no,,Zambia,Mushindamo,Lamba,18.66,4.67,,,,,,,,,,,,
ed2becd8-2214-4f43-8fab-5826c28b41c0,"MULTIPOLYGON (((29.3406177103235 -14.3361703633446,29.3409295409117 -14.3362326755987,29.3409256430293 -14.3364158357605,29.3405748336176 -14.3363497470596,29.3406177103235 -14.3361703633446)))",maize,2021-12-08,2022-05-05,good,Main Season,no,,Zambia,Luano,Old Mkushi,30.00,7.50,,,,,,,,,,,,
ed3bae65-5960-4118-8a60-dc8133149e51,"MULTIPOLYGON (((28.6646215075001 -13.7477446992161,28.6645481 -13.7479422,28.6642237618529 -13.7478578975127,28.6642554295 -13.7476561092068,28.6646215075001 -13.7477446992161)))",maize,2021-12-15,2022-05-16,average,Main Season,no,,Zambia,Kapiri-Mposhi,Kashitu,4.17,1.04,,,,,,,,,,,,
ed3d31ad-7546-4ddd-9f12-c308739d924b,"MULTIPOLYGON (((29.6103291567162 -10.9425039665824,29.6107783238821 -10.9425459666254,29.6107450522401 -10.9430103000373,29.6102554837948 -10.9429286334095,29.6103291567162 -10.9425039665824)))",groundnuts,2021-12-17,2022-05-10,average,Main Season,no,,Zambia,Chifunabuli,Mwewa West,3.26,0.81,,,,,,,,,,,,
ed5df21b-d659-46b9-82be-8cf49b10fbf6,"MULTIPOLYGON (((24.4920816 -17.0385221,24.491743 -17.037488,24.4922708 -17.037417,24.4925544 -17.03852,24.4920816 -17.0385221)))",maize,2022-01-08,2022-05-07,below_average,Main Season,no,,Zambia,Mwandi,Mushukula,2.77,0.69,,,,,,,,,,,,
ed5e2c66-9f7c-47d3-aaa8-d8cbb6026e02,"MULTIPOLYGON (((29.5811001861177 -8.40497679042812,29.5810735207059 -8.40523398574541,29.5806135423529 -8.40520321024634,29.5806202087059 -8.40494381665715,29.5811001861177 -8.40497679042812)))",maize,2021-11-01,2022-05-03,average,Main Season,no,,Zambia,Chienge,Lambwe Chomba,7.90,1.98,,,,,,,,,,,,
ed6ea2d9-0df6-45a4-95a6-75c6595e6965,"MULTIPOLYGON (((32.5558920060335 -11.8836419714396,32.5558881767279 -11.8838124705877,32.5557665962758 -11.8838105969713,32.555764681623 -11.8836316665426,32.5558920060335 -11.8836419714396)))",maize,2022-01-10,2022-05-15,below_average,Main Season,no,,Zambia,Chama,Chifunda,5.25,1.31,,,,,,,,,,,,
ed842748-fad7-4272-8d3f-145b4f820374,"MULTIPOLYGON (((31.2299507221071 -12.0936685345479,31.2299427690255 -12.0934895902107,31.2300759831431 -12.0934518130729,31.2301455726076 -12.0935571914047,31.2299507221071 -12.0936685345479)))",soybeans,2022-01-09,2022-07-11,good,Main Season,no,,Zambia,Kasama,Kasonde Mutokwa,8.50,2.13,,,,,,,,,,,,
ed848b6c-dc27-4ed8-9eae-888ffb01326a,"MULTIPOLYGON (((28.7979713 -11.3835089,28.7979699 -11.3832151,28.7983076 -11.3832748,28.7982606 -11.3835246,28.7979713 -11.3835089)))",maize,2022-01-07,2022-06-25,below_average,Main Season,yes,maize other,Zambia,Mansa,Fimpulu,2.84,0.71,,,,,,,,,,,,
